Ad No,Name,Price,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Features,Last Updated,URL
4014003,Honda Civic Oriel 1.8 i-VTEC CVT 2017,3250000,2017," Cantt, Lahore Punjab",40000,Lahore,1,1800,1,Silver,Local,2," AM/FM Radio, Air Conditioning, CD Player",29-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-4014003
4013612,Toyota Corolla XLi VVTi 2016,1675000,2016," Abid Market, Lahore Punjab",150000,Lahore,1,1300,2,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-4013612
4013696,Mitsubishi Ek Wagon G 2016,1700000,2016," Askari 1, Sialkot Punjab",16800,Un-Registered,1,660,1,Assembly,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2016-for-sale-in-sialkot-4013696
4007444,Honda Vezel Hybrid Z Style Edition 2015,4200000,2015," Khalid Bin Walid Road, Karachi Sindh",95000,Un-Registered,1,1500,1,White,Imported,5," AM/FM Radio, Immobilizer Key",29-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-karachi-4007444
4013634,Suzuki Alto VX 2008,650000,2008," Afshan Colony, Rawalpindi Punjab",156000,Lahore,1,1000,2,Grey,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-rawalpindi-4013634
4013676,Honda Vezel Hybrid X 2014,3300000,2014, Lahore Punjab,79000,Islamabad,1,1500,1,Black,Imported,5," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-lahore-4013676
4013699,Suzuki Wagon R VXL 2018,1575000,2018, Okara Punjab,24200,Lahore,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-okara-4013699
4007874,Daihatsu Mira Custom L 2016,1550000,2016," Khalid Bin Walid Road, Karachi Sindh",43000,Un-Registered,1,660,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2016-for-sale-in-karachi-4007874
3992222,Toyota Aqua G 2013,2150000,2013," Takhbai Road, Mardan KPK",96000,Karachi,1,1500,1,White,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-aqua-2013-for-sale-in-mardan-3992222
4013719,Daihatsu Cuore CX Eco 2007,635000,2007, Chishtian Punjab,141000,Multan,1,800,2,White,Local,1," ABS, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-cuore-2007-for-sale-in-chishtian-4013719
4013746,Toyota Corolla Altis Grande CVT-i 1.8 2016,2950000,2016," Tariq Road, Karachi Sindh",33000,Karachi,1,1800,1,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Climate Control, CoolBox, Cruise Control, DVD Player, Front Speakers, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear Camera, Rear speakers, Steering Switches, Sun Roof, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-4013746
4013749,Honda Fit X L Package 2015,2600000,2015," Multan Public School Road, Multan Punjab",48400,Islamabad,1,1500,1,Silver,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-fit-2015-for-sale-in-multan-4013749
4013755,Suzuki Cultus EURO II 2012,850000,2012," Vehari Road, Multan Punjab",100000,Bahawalpur,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-multan-4013755
4013769,Suzuki Mehran VX Euro II 2015,700000,2015," F- 5, Islamabad Islamabad",50000,Islamabad,1,800,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-4013769
4013780,Suzuki Alto VXR 2012,750000,2012, Dera ismail khan KPK,93000,Multan,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-dera-ismail-khan-4013780
4013795,Toyota Prius S Touring Selection 1.8 2010,2350000,2010," DHA Defence, Lahore Punjab",104000,Lahore,1,1800,1,Assembly,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2010-for-sale-in-lahore-4013795
4013778,Honda Vezel Hybrid X Honda Sensing 2017,4800000,2017, Lahore Punjab,31159,Un-Registered,3,1500,1,Red,Imported,5," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-lahore-4013778
4013872,Mitsubishi Pajero Exceed 2.8D 1993,1800000,1993, Rawalpindi Punjab,200000,Islamabad,2,2800,2,Blue,Imported,3," AM/FM Radio, Immobilizer Key",29-Apr-20,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-rawalpindi-4013872
4013822,Honda Grace Hybrid EX 2015,3300000,2015," Federal B. Area, Karachi Sindh",47000,Karachi,3,1500,1,Assembly,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, Cruise Control, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-grace-hybrid-2015-for-sale-in-karachi-4013822
4013929,Honda Civic Oriel 1.8 i-VTEC CVT 2018,3675000,2018, Lahore Punjab,22000,Lahore,1,1800,1,Silver,Local,2," ABS, AM/FM Radio, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-4013929
4013189,Honda Civic VTi Prosmatec 1.8 i-VTEC 2007,1425000,2007, Islamabad Islamabad,102000,Islamabad,1,1800,1,Black,Local,2," AM/FM Radio, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Steering",28-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-islamabad-4013189
4013162,Honda Vezel Hybrid Z 2014,3300000,2014, Peshawar KPK,85000,Islamabad,3,1500,1,White,Imported,5," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-peshawar-4013162
4013167,Toyota Prius S 2016,4740000,2016, Lahore Punjab,92000,Un-Registered,3,1800,1,White,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Climate Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2016-for-sale-in-lahore-4013167
4013603,Suzuki Alto VXR (CNG) 2008,545000,2008," Aisha Manzil, Karachi Sindh",123456,Karachi,1,1000,2,Green,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-karachi-4013603
4013201,Suzuki Cultus VXR (CNG) 2007,625000,2007, Abottabad KPK,154000,Abottabad,1,1000,2,Navy,Local,1," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-abottabad-4013201
4013186,Suzuki Cultus EURO II 2015,1225000,2015," CBR Town, Islamabad Islamabad",52000,Islamabad,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2015-for-sale-in-islamabad-4013186
4013192,Toyota Corolla XE 1998,980000,1998," P.W.D Housing Scheme, Islamabad Islamabad",180000,Islamabad,1,1300,2,Red,Local,2," AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-islamabad-4013192
4013380,Suzuki Cultus VXRi (CNG) 2011,999000,2011," Hayatabad, Peshawar KPK",72000,Peshawar,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2011-for-sale-in-peshawar-4013380
4013251,Toyota Corolla SE Saloon 2003,1150000,2003, Hari pur KPK,167534,Islamabad,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-hari-pur-4013251
4013385,Suzuki Wagon R VXL 2016,1299000,2016, Lahore Punjab,53500,Lahore,1,1000,2,Grey,Local,1," AM/FM Radio, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2016-for-sale-in-lahore-4013385
4013510,Daihatsu Mira ES 2016,1400000,2016, Karachi Sindh,12000,Karachi,1,660,1,Unlisted,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-mira-2016-for-sale-in-karachi-4013510
4013486,Mercedes Benz C Class C180 2007,2500000,2007, Nowshera KPK,76000,Islamabad,1,1800,1,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2007-for-sale-in-nowshera-4013486
4013473,Toyota Corolla XLi 2008,1350000,2008," Sajid Awan Colony, Bahawalpur Punjab",102000,Karachi,1,1300,2,White,Local,2," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-bahawalpur-4013473
4013488,Toyota Corolla XLi VVTi 2009,1240000,2009," Liaquat Bagh, Rawalpindi Punjab",194000,Lahore,1,1300,2,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-4013488
4013525,Toyota Corolla XLi VVTi Ecotec 2009,1240000,2009," Liaquat Bagh, Rawalpindi Punjab",194000,Lahore,1,1300,2,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",29-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-4013525
4013157,Nissan Sunny Super Saloon Automatic 1.6 2009,1525000,2009, Lahore Punjab,167900,Lahore,1,1600,1,Maroon,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",28-Apr-20,https://www.pakwheels.com/used-cars/nissan-sunny-2009-for-sale-in-lahore-4013157
4012815,Audi A3 1.2 TFSI Exclusive Line 2018,7000000,2018, Faisalabad Punjab,13000,Karachi,1,1200,1,White,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable",28-Apr-20,https://www.pakwheels.com/used-cars/audi-a3-2018-for-sale-in-faisalabad-4012815
4012803,Suzuki Mehran VXR Euro II 2018,935000,2018," Vehari Road, Multan Punjab",34000,Multan,1,800,2,White,Local,1," AM/FM Radio, Alloy Rims, CD Player, Keyless Entry, Power Locks",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-multan-4012803
4012824,Honda Vezel Hybrid Z Style Edition 2014,3300000,2014," DHA Defence, Karachi Sindh",68000,Karachi,1,1500,1,Maroon,Imported,5," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Locks, Power Steering",28-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-karachi-4012824
4012842,Honda Vezel Hybrid Z Honda Sensing  2016,3800000,2016, Islamabad Islamabad,58800,Islamabad,1,1500,1,White,Imported,5," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Steering",28-Apr-20,https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-islamabad-4012842
4012832,Daihatsu Move Custom X Limited 2013,1420000,2013," Adiala Road, Rawalpindi Punjab",72000,Islamabad,1,660,1,Black,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",28-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-move-2013-for-sale-in-rawalpindi-4012832
4012848,Toyota Prius S LED Edition 1.8 2015,3475000,2015," DHA Defence, Karachi Sindh",108000,Karachi,3,1800,1,Silver,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-prius-2015-for-sale-in-karachi-4012848
4012893,Toyota Corolla GLi 1.3 VVTi 2010,1500000,2010," Military Accounts Housing Society, Lahore Punjab",185000,Lahore,1,1300,2,Silver,Local,2," AM/FM Radio, Air Conditioning, CD Player, DVD Player, Rear AC Vents, USB and Auxillary Cable",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-4012893
4012902,Honda City Aspire 1.5 i-VTEC 2017,2315000,2017, Islamabad Islamabad,48000,Islamabad,1,1500,2,White,Local,2, Alloy Rims,28-Apr-20,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-islamabad-4012902
4012921,Suzuki Wagon R Stingray J Style 2013,1490000,2013," Dalazak Road, Peshawar KPK",109000,Islamabad,1,660,1,Red,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Cassette Player, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2013-for-sale-in-peshawar-4012921
4012905,Honda Civic VTi Oriel UG 1.6 2004,890000,2004," G-11, Islamabad Islamabad",160000,Karachi,1,1600,2,Grey,Imported,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-islamabad-4012905
4012939,Toyota Vitz F 1.0 2013,1695000,2013," Korang Town, Islamabad Islamabad",108000,Islamabad,1,1000,1,Silver,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-vitz-2013-for-sale-in-islamabad-4012939
4013013,Suzuki Swift DLX 1.3 2015,1510000,2015, Peshawar KPK,60000,Islamabad,1,1300,2,White,Local,1," AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-swift-2015-for-sale-in-peshawar-4013013
3996506,Toyota Passo Moda 2017,2425000,2017, Rawalpindi Punjab,18000,Un-Registered,1,1000,1,Beige,Imported,1," AM/FM Radio, Air Conditioning",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-passo-2017-for-sale-in-rawalpindi-3996506
4013031,Honda Civic VTi 1.8 i-VTEC 2008,1235000,2008," People's Colony, Gujranwala Punjab",150000,Lahore,1,1800,2,White,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-gujranwala-4013031
4013030,Toyota Vitz iLL 1.3 2006,1600000,2006, Islamabad Islamabad,144000,Islamabad,1,1300,1,Grey,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-vitz-2006-for-sale-in-islamabad-4013030
4013061,Daihatsu Cuore CL 2008,635000,2008," Gulistan Colony No 2, Faisalabad Punjab",128560,Faisalabad,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/daihatsu-cuore-2008-for-sale-in-faisalabad-4013061
4012458,Suzuki Alto X 2016,2000000,2016," Adiala Road, Rawalpindi Punjab",150000,Lahore,1,660,1,Black,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-rawalpindi-4012458
4012443,Suzuki Cultus Auto Gear Shift 2017,1750000,2017," Garden, Karachi Sindh",26000,Karachi,1,1000,1,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-karachi-4012443
4012462,Toyota Vitz B 1.0 2009,1395000,2009, Multan Punjab,94000,Lahore,1,1000,1,Silver,Imported,1," AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",28-Apr-20,https://www.pakwheels.com/used-cars/toyota-vitz-2009-for-sale-in-multan-4012462
